,0
700,2.3894922035518633e-14
701,2.38871225748119e-14
702,2.388161083496557e-14
703,2.3877658425692518e-14
704,2.387527595637878e-14
705,2.3874767310859746e-14
706,2.3876251022604454e-14
707,2.3878984237865473e-14
708,2.3883204712610893e-14
709,2.3889187433385292e-14
710,2.3896826982975405e-14
711,2.3905580038651553e-14
712,2.3915522896385558e-14
713,2.3927279186738525e-14
714,2.3940125969294693e-14
715,2.395400882256589e-14
716,2.3968994238745186e-14
717,2.3985571606165525e-14
718,2.400291318344961e-14
719,2.4021134027833274e-14
720,2.4040347788848714e-14
721,2.406089514755398e-14
722,2.4081918096506402e-14
723,2.4103679703450313e-14
724,2.4126293411670025e-14
725,2.414997064725786e-14
726,2.417386083551626e-14
727,2.4198356695979355e-14
728,2.422353830802702e-14
729,2.424950891843807e-14
730,2.42754645336094e-14
731,2.4301888486103555e-14
732,2.4328813267530837e-14
733,2.4356267977587205e-14
734,2.4383497598907463e-14
735,2.441105031436796e-14
736,2.4438911894169824e-14
737,2.4467054520954953e-14
738,2.449478416411556e-14
739,2.452268161232467e-14
740,2.4550697578210587e-14
741,2.457877248124785e-14
742,2.4606253175056383e-14
743,2.4633736529203243e-14
744,2.466116024031996e-14
745,2.46884359073867e-14
746,2.4715173814570885e-14
747,2.4741305916077732e-14
748,2.476763981507591e-14
749,2.479320716552088e-14
750,2.4818300139777212e-14
751,2.4842614104615673e-14
752,2.486696470954364e-14
753,2.4890392947331727e-14
754,2.4913193127385108e-14
755,2.493503870346609e-14
756,2.495676783330931e-14
757,2.4977432883009012e-14
758,2.4997305751059723e-14
759,2.5016079520504223e-14
760,2.5034556901560753e-14
761,2.5051882398324027e-14
762,2.5068268282913358e-14
763,2.5083375143621162e-14
764,2.5098031975926713e-14
765,2.5111456337991964e-14
766,2.512381145440828e-14
767,2.513472351236032e-14
768,2.514503685511657e-14
769,2.5154048912252154e-14
770,2.516188924890296e-14
771,2.5168132716755967e-14
772,2.5173622124193272e-14
