,0
628,1.7865191091299527e-19
629,1.7894066273390247e-19
630,1.7912574297071173e-19
631,1.7962330431796062e-19
632,1.805913832818988e-19
633,1.8154857274336763e-19
634,1.8240729505247274e-19
635,1.8288726947005518e-19
636,1.830308730747957e-19
637,1.8317372859558587e-19
638,1.8366706681488186e-19
639,1.8462144212564589e-19
640,1.856304341369014e-19
641,1.8632424836694307e-19
642,1.8663721253455755e-19
643,1.8666661570907637e-19
644,1.8677022701126438e-19
645,1.872431668837486e-19
646,1.8811712079429695e-19
647,1.8914201467004646e-19
648,1.8969830493233836e-19
649,1.898726809394016e-19
650,1.8981707825549474e-19
651,1.8986494443657233e-19
652,1.9027764174897883e-19
653,1.9106358047378575e-19
654,1.9194445178711988e-19
655,1.9248524763925893e-19
656,1.9256260364949995e-19
657,1.9242734381998701e-19
658,1.9240213193474487e-19
659,1.9273791124253295e-19
660,1.934039844407649e-19
661,1.9415876626417419e-19
662,1.946863689956144e-19
663,1.9468266030724821e-19
664,1.9447776917571253e-19
665,1.9438090233053848e-19
666,1.9460462003490033e-19
667,1.9515549818992224e-19
668,1.9579029237923894e-19
669,1.9622576444979868e-19
670,1.9624220907256385e-19
671,1.959850044613482e-19
672,1.95787051053117e-19
673,1.958887732004485e-19
674,1.963066365451944e-19
675,1.9683037818799938e-19
676,1.97190468823113e-19
677,1.9722014334036563e-19
678,1.9691799003126384e-19
679,1.966201044694226e-19
680,1.9658753191899654e-19
681,1.968469764037666e-19
682,1.9726394129993767e-19
683,1.9755478705562774e-19
684,1.97565933684421e-19
685,1.9725476962744867e-19
686,1.9688416172616553e-19
687,1.966990184785515e-19
688,1.9680856685344356e-19
689,1.9709225470791136e-19
690,1.973437276581637e-19
691,1.9733339675475365e-19
692,1.9705200468471595e-19
693,1.9659478158195182e-19
694,1.96273356588387e-19
695,1.9620155702462045e-19
696,1.963630353454772e-19
697,1.9653717569349788e-19
698,1.9653462511786934e-19
699,1.9625285505277076e-19
700,1.9578289311319763e-19
701,1.9531563255776969e-19
702,1.950683326682794e-19
703,1.9505863087107184e-19
704,1.951622695044253e-19
705,1.9515002857902342e-19
706,1.94905801198941e-19
707,1.944274726052414e-19
708,1.9387829156380292e-19
