,0
681,-9.010863495688044e-16
682,-9.20952162494598e-16
683,-9.405963250351378e-16
684,-9.600530461220142e-16
685,-9.792764881676113e-16
686,-9.982493442097711e-16
687,-1.0169823958207841e-15
688,-1.0354974889606156e-15
689,-1.0537305817336983e-15
690,-1.0716941288376715e-15
691,-1.0893979094618104e-15
692,-1.1068461368415553e-15
693,-1.1239749555029648e-15
694,-1.140822189891815e-15
695,-1.1573849515054888e-15
696,-1.1736543494841637e-15
697,-1.1895761513603348e-15
698,-1.2052067404750914e-15
699,-1.2205236765917824e-15
700,-1.2355126954570084e-15
701,-1.250137397832366e-15
702,-1.2644596599883883e-15
703,-1.2784370554675956e-15
704,-1.2920592819997913e-15
705,-1.3053060242950844e-15
706,-1.3182366348397067e-15
707,-1.3307926230051692e-15
708,-1.3429732671707447e-15
709,-1.3547726122045135e-15
710,-1.3662390491178696e-15
711,-1.3773290530207608e-15
712,-1.3879823569716747e-15
713,-1.3982983239902953e-15
714,-1.4082145023405158e-15
715,-1.417758787644447e-15
716,-1.426857733721396e-15
717,-1.4356148785803448e-15
718,-1.44395646645128e-15
719,-1.4519086800977842e-15
720,-1.4594151199493205e-15
721,-1.4665738078696857e-15
722,-1.473302418521515e-15
723,-1.4796312237398005e-15
724,-1.4855148953532226e-15
725,-1.491046843908696e-15
726,-1.4961367775434712e-15
727,-1.5008216239447888e-15
728,-1.5050644780165872e-15
729,-1.5089516775216224e-15
730,-1.5123904741791244e-15
731,-1.515422364428148e-15
732,-1.5180175304039717e-15
733,-1.5202552050894943e-15
734,-1.5220417494110915e-15
735,-1.5234227426505505e-15
736,-1.5243743289329027e-15
737,-1.524967758314504e-15
738,-1.5251121277728436e-15
739,-1.524854533435268e-15
740,-1.5241764490457868e-15
741,-1.5231423856032935e-15
742,-1.521664854328388e-15
743,-1.5197907590961976e-15
744,-1.5175073208044762e-15
745,-1.5148724850952451e-15
746,-1.5118420264625852e-15
747,-1.5083460221577216e-15
748,-1.5045288583148675e-15
