,0
588,7.299956947213142e-19
589,7.230660634515916e-19
590,7.162130151400648e-19
591,7.094355263952446e-19
592,7.027327006041584e-19
593,6.9610360041677495e-19
594,6.895472543268777e-19
595,6.830629934244676e-19
596,6.766495336492655e-19
597,6.703061550464063e-19
598,6.640321462219463e-19
599,6.578264077239747e-19
600,6.516883383281456e-19
601,6.456170068780915e-19
602,6.396115051300097e-19
603,6.3367092984961055e-19
604,6.277947866821223e-19
605,6.21982076826971e-19
606,6.162322227114361e-19
607,6.105441444225725e-19
608,6.04917203367633e-19
609,5.993507090016747e-19
610,5.938440169755012e-19
611,5.883960551417081e-19
612,5.830065653318476e-19
613,5.776745761307928e-19
614,5.723992711377795e-19
615,5.671802789055235e-19
616,5.620167119172201e-19
617,5.569079189765744e-19
618,5.518532969813516e-19
619,5.468521218274894e-19
620,5.419037645533162e-19
621,5.370076363797913e-19
622,5.32163180664807e-19
623,5.273695405197511e-19
624,5.226262626511891e-19
625,5.179327760697979e-19
626,5.132883742692743e-19
627,5.086926662254637e-19
628,5.041449113203679e-19
629,4.996444508663191e-19
630,4.951909837833875e-19
631,4.907837970295853e-19
632,4.864223424025573e-19
633,4.821061151904522e-19
634,4.778345391206386e-19
635,4.736070898714696e-19
636,4.694233993481475e-19
637,4.652827002764187e-19
638,4.611846016686721e-19
639,4.571287349649096e-19
640,4.531142982721017e-19
641,4.491411417418152e-19
642,4.45208539171934e-19
643,4.413162110939622e-19
644,4.37463569049427e-19
645,4.3365018124353646e-19
646,4.2987548267576364e-19
647,4.2613920125788453e-19
648,4.224408177894303e-19
649,4.1877989882190716e-19
650,4.151560843068232e-19
651,4.1156875471208683e-19
652,4.0801761633851096e-19
653,4.0450221928833755e-19
654,4.010222592244283e-19
655,3.9757716040373303e-19
656,3.9416663269179433e-19
657,3.907901951283584e-19
658,3.874476069482515e-19
659,3.84138306966661e-19
660,3.808620744078928e-19
661,3.7761844752010103e-19
662,3.744070717022941e-19
663,3.7122755367792677e-19
664,3.680794675704839e-19
665,3.6496263803673716e-19
666,3.618766898564385e-19
667,3.5882109881310253e-19
668,3.5579562645899486e-19
669,3.527999430563965e-19
670,3.4983369516005666e-19
671,3.4689662634467357e-19
672,3.4398826180285214e-19
673,3.411083554262751e-19
674,3.382566261265339e-19
675,3.3543276687496246e-19
676,3.3263634991894894e-19
677,3.298672104054986e-19
678,3.2712498036631037e-19
679,3.244092847847252e-19
680,3.2171997732117925e-19
681,3.190566844950401e-19
682,3.1641912973341085e-19
683,3.1380702994654472e-19
684,3.112200847950537e-19
685,3.086580244106569e-19
686,3.0612058760237313e-19
687,3.0360750318007435e-19
688,3.0111855937394753e-19
689,2.9865335258936074e-19
690,2.9621170836106474e-19
691,2.9379342813436644e-19
692,2.913981175297819e-19
693,2.8902562728763983e-19
694,2.866756525352571e-19
695,2.8434803666554485e-19
696,2.8204247154290126e-19
697,2.7975865230848004e-19
698,2.774964825295731e-19
699,2.7525565776761423e-19
700,2.730359432048755e-19
701,2.708371167011825e-19
702,2.6865895178115513e-19
703,2.6650122366274826e-19
704,2.643637120087958e-19
705,2.6224620353038696e-19
706,2.6014848117422356e-19
707,2.580703344543979e-19
708,2.560115493405858e-19
709,2.539719904750917e-19
710,2.5195132670558086e-19
711,2.4994941595748817e-19
712,2.479661112510139e-19
713,2.4600110439779675e-19
714,2.4405429302458977e-19
715,2.421254182090073e-19
716,2.402143758746225e-19
717,2.3832092633748184e-19
718,2.364448332920573e-19
719,2.345860095403849e-19
720,2.3274422347766647e-19
721,2.30919306508011e-19
722,2.29111078493088e-19
723,2.273193502169496e-19
724,2.255438984734386e-19
725,2.2378467262309543e-19
726,2.2204150034600387e-19
727,2.203140994367373e-19
728,2.186023605745929e-19
729,2.169061276802545e-19
730,2.1522523789543838e-19
731,2.135595774476012e-19
732,2.1190889300728821e-19
733,2.1027307596849637e-19
734,2.0865202421294767e-19
735,2.0704548679498103e-19
736,2.0545338503345153e-19
737,2.0387552213801125e-19
738,2.0231182459685066e-19
739,2.0076206072607167e-19
740,1.9922616923100804e-19
741,1.9770396176465686e-19
742,1.961952612346697e-19
743,1.9470002007177477e-19
744,1.9321804624732454e-19
745,1.9174921104154624e-19
746,1.9029337882065012e-19
747,1.8885041789163126e-19
748,1.8742019940956877e-19
749,1.8600259269887748e-19
750,1.8459746643720138e-19
751,1.8320470088429624e-19
752,1.8182417822509418e-19
753,1.8045575994957929e-19
754,1.7909932464950016e-19
755,1.7775480341561108e-19
756,1.764219865537234e-19
757,1.751008005127439e-19
758,1.737911712795801e-19
759,1.724928967615142e-19
760,1.7120594542610615e-19
761,1.6993011011505083e-19
762,1.6866539823374378e-19
763,1.6741159658992833e-19
764,1.6616867673924284e-19
765,1.6493648921882423e-19
766,1.6371488795033741e-19
767,1.6250385277538475e-19
768,1.6130323464859175e-19
769,1.601128893279178e-19
770,1.5893280054678467e-19
771,1.5776282557610318e-19
772,1.5660286213578196e-19
773,1.5545281868933064e-19
774,1.5431259233597201e-19
775,1.531820852033473e-19
776,1.5206120777227494e-19
777,1.509498622474352e-19
778,1.4984795126408026e-19
779,1.4875539049233965e-19
780,1.4767211992283512e-19
781,1.4659798099272558e-19
782,1.4553292404521126e-19
783,1.4447685668987306e-19
784,1.4342972295051684e-19
785,1.4239137409851084e-19
786,1.413617879304219e-19
787,1.4034081557386474e-19
788,1.39328408442595e-19
789,1.3832449452362424e-19
790,1.373289645808383e-19
791,1.363417863004705e-19
792,1.353628451535971e-19
